Subject ID:, Run Polar:, Run Ecc:, Run Bars:, Polar no. of cycles:, Polar cycle duration:, Eccentricity no. of cycles:, Eccentricity cycle duration:, Bar no. of sweeps:, Bar sweep duration:
IG_PILOTBars1_SES01, No, No, Yes, 18, 42.667, 15, 51.333, 16, 20
Baseline Duration preceding and following stimualtion: 12 secs
Time, pa_cycle_count, time_through_pa_cycle, pa_angle, ecc_cycle_count, time_through_ecc_cycle, ecc_inner_rad, bar_sweep_count, time_through_bar_sweep, bar_drift_position, bar_orientation, fixation_orientation
49.73, 0, 37.73, 317,                              0, 37.73, 281,                              1, 17.71, 766, 22.5,                              0
49.83, 0, 37.82, 318,                              0, 37.82, 282,                              1, 17.8, 770, 22.5,                              0
49.92, 0, 37.92, 319,                              0, 37.92, 283,                              1, 17.9, 774, 22.5,                              0
50.02, 0, 38.01, 319,                              0, 38.01, 283,                              1, 17.99, 778, 22.5,                              0
50.1, 0, 38.09, 320,                              0, 38.09, 284,                              1, 18.07, 781, 22.5,                              0
50.19, 0, 38.19, 321,                              0, 38.19, 285,                              1, 18.17, 786, 22.5,                              0
50.27, 0, 38.26, 322,                              0, 38.26, 285,                              1, 18.25, 789, 22.5,                              0
50.35, 0, 38.34, 322,                              0, 38.34, 286,                              1, 18.33, 792, 22.5,                              0
50.43, 0, 38.42, 323,                              0, 38.42, 287,                              1, 18.41, 796, 22.5,                              0
50.52, 0, 38.52, 324,                              0, 38.52, 287,                              1, 18.5, 800, 22.5,                              0
50.62, 0, 38.61, 325,                              0, 38.61, 288,                              1, 18.59, 804, 22.5,                              0
50.7, 0, 38.69, 325,                              0, 38.69, 289,                              1, 18.67, 807, 22.5,                              0
50.78, 0, 38.77, 326,                              0, 38.77, 289,                              1, 18.75, 811, 22.5,                              0
50.85, 0, 38.85, 327,                              0, 38.85, 290,                              1, 18.83, 814, 22.5,                              0
50.95, 0, 38.94, 327,                              0, 38.94, 290,                              1, 18.92, 818, 22.5,                              0
51.04, 0, 39.04, 328,                              0, 39.04, 291,                              1, 19.02, 822, 22.5,                              45
51.12, 0, 39.11, 329,                              0, 39.11, 292,                              1, 19.1, 826, 22.5,                              45
51.2, 0, 39.19, 330,                              0, 39.19, 292,                              1, 19.18, 829, 22.5,                              45
51.29, 0, 39.29, 330,                              0, 39.29, 293,                              1, 19.27, 833, 22.5,                              45
51.39, 0, 39.38, 331,                              0, 39.38, 294,                              1, 19.36, 838, 22.5,                              45
51.48, 0, 39.48, 332,                              0, 39.48, 294,                              1, 19.46, 842, 22.5,                              45
51.56, 0, 39.56, 333,                              0, 39.56, 295,                              1, 19.54, 845, 22.5,                              45
51.64, 0, 39.63, 333,                              0, 39.63, 296,                              1, 19.62, 848, 22.5,                              45
51.72, 0, 39.71, 334,                              0, 39.71, 296,                              1, 19.7, 852, 22.5,                              45
51.8, 0, 39.79, 335,                              0, 39.79, 297,                              1, 19.78, 855, 22.5,                              45
51.88, 0, 39.87, 335,                              0, 39.87, 297,                              1, 19.85, 859, 22.5,                              45
51.97, 0, 39.97, 336,                              0, 39.97, 298,                              1, 19.95, 863, 22.5,                              45
52.07, 0, 40.06, 337,                              0, 40.06, 299,                              1, 20.04, 867, 22.5,                              45
52.16, 0, 40.16, 338,                              0, 40.16, 299,                              2, 0.05, 871, 45.0,                              45
52.24, 0, 40.24, 338,                              0, 40.24, 300,                              2, 0.13, 3, 45.0,                              45
52.34, 0, 40.33, 339,                              0, 40.33, 301,                              2, 0.23, 7, 45.0,                              45
52.43, 0, 40.43, 340,                              0, 40.43, 302,                              2, 0.32, 11, 45.0,                              45
52.51, 0, 40.5, 341,                              0, 40.5, 302,                              2, 0.4, 15, 45.0,                              45
52.59, 0, 40.58, 341,                              0, 40.58, 303,                              2, 0.48, 18, 45.0,                              45
52.68, 0, 40.68, 342,                              0, 40.68, 303,                              2, 0.57, 22, 45.0,                              45
52.76, 0, 40.75, 343,                              0, 40.75, 304,                              2, 0.65, 25, 45.0,                              45
52.85, 0, 40.84, 343,                              0, 40.84, 305,                              2, 0.74, 29, 45.0,                              45
52.93, 0, 40.92, 344,                              0, 40.92, 305,                              2, 0.82, 33, 45.0,                              45
53.02, 0, 41.01, 345,                              0, 41.01, 306,                              2, 0.91, 37, 45.0,                              45
53.11, 0, 41.11, 346,                              0, 41.11, 307,                              2, 1.0, 41, 45.0,                              45
53.19, 0, 41.18, 346,                              0, 41.18, 307,                              2, 1.08, 44, 45.0,                              45
53.28, 0, 41.27, 347,                              0, 41.27, 308,                              2, 1.17, 48, 45.0,                              45
53.36, 0, 41.35, 348,                              0, 41.35, 308,                              2, 1.25, 51, 45.0,                              45
53.45, 0, 41.44, 348,                              0, 41.44, 309,                              2, 1.34, 55, 45.0,                              45
53.53, 0, 41.52, 349,                              0, 41.52, 310,                              2, 1.42, 59, 45.0,                              45
53.62, 0, 41.61, 350,                              0, 41.61, 310,                              2, 1.51, 63, 45.0,                              45
53.7, 0, 41.69, 351,                              0, 41.69, 311,                              2, 1.59, 66, 45.0,                              45
53.78, 0, 41.77, 351,                              0, 41.77, 312,                              2, 1.67, 70, 45.0,                              45
53.85, 0, 41.85, 352,                              0, 41.85, 312,                              2, 1.75, 73, 45.0,                              45
53.95, 0, 41.94, 353,                              0, 41.94, 313,                              2, 1.84, 77, 45.0,                              45
54.03, 0, 42.02, 353,                              0, 42.02, 313,                              2, 1.92, 80, 45.0,                              45
54.12, 0, 42.12, 354,                              0, 42.12, 314,                              2, 2.01, 85, 45.0,                              45
54.22, 0, 42.21, 355,                              0, 42.21, 315,                              2, 2.11, 89, 45.0,                              45
54.3, 0, 42.29, 356,                              0, 42.29, 315,                              2, 2.19, 92, 45.0,                              45
54.38, 0, 42.37, 356,                              0, 42.37, 316,                              2, 2.27, 96, 45.0,                              45
54.46, 0, 42.45, 357,                              0, 42.45, 317,                              2, 2.35, 99, 45.0,                              45
54.53, 0, 42.53, 358,                              0, 42.53, 317,                              2, 2.43, 102, 45.0,                              45
54.63, 0, 42.62, 358,                              0, 42.62, 318,                              2, 2.52, 106, 45.0,                              45
54.69, 1, 0.06, 359,                              0, 42.68, 318,                              2, 2.58, 109, 45.0,                              45
54.78, 1, 0.15, 0,                              0, 42.78, 319,                              2, 2.67, 113, 45.0,                              45
54.88, 1, 0.25, 1,                              0, 42.87, 320,                              2, 2.77, 117, 45.0,                              45
54.96, 1, 0.33, 2,                              0, 42.95, 320,                              2, 2.85, 121, 45.0,                              45
55.05, 1, 0.43, 2,                              0, 43.05, 321,                              2, 2.95, 125, 45.0,                              45
55.15, 1, 0.52, 3,                              0, 43.14, 322,                              2, 3.04, 129, 45.0,                              45
55.25, 1, 0.62, 4,                              0, 43.24, 323,                              2, 3.14, 133, 45.0,                              45
55.33, 1, 0.7, 5,                              0, 43.32, 323,                              2, 3.22, 137, 45.0,                              45
55.41, 1, 0.78, 5,                              0, 43.4, 324,                              2, 3.3, 140, 45.0,                              45
55.49, 1, 0.86, 6,                              0, 43.48, 324,                              2, 3.38, 144, 45.0,                              45
55.57, 1, 0.94, 7,                              0, 43.56, 325,                              2, 3.46, 147, 45.0,                              45
55.65, 1, 1.02, 7,                              0, 43.64, 326,                              2, 3.54, 151, 45.0,                              45
55.73, 1, 1.1, 8,                              0, 43.72, 326,                              2, 3.62, 154, 45.0,                              45
55.81, 1, 1.18, 9,                              0, 43.8, 327,                              2, 3.7, 158, 45.0,                              45
55.9, 1, 1.28, 9,                              0, 43.9, 327,                              2, 3.8, 162, 45.0,                              45
56.0, 1, 1.37, 10,                              0, 43.99, 328,                              2, 3.89, 166, 45.0,                              45
56.09, 1, 1.47, 11,                              0, 44.09, 329,                              2, 3.99, 170, 45.0,                              45
56.17, 1, 1.55, 12,                              0, 44.17, 329,                              2, 4.07, 174, 45.0,                              45
56.27, 1, 1.64, 13,                              0, 44.26, 330,                              2, 4.16, 178, 45.0,                              45
56.36, 1, 1.73, 13,                              0, 44.36, 331,                              2, 4.25, 182, 45.0,                              45
56.44, 1, 1.81, 14,                              0, 44.44, 331,                              2, 4.33, 185, 45.0,                              45
56.54, 1, 1.91, 15,                              0, 44.53, 332,                              2, 4.43, 189, 45.0,                              45
56.63, 1, 2.0, 16,                              0, 44.63, 333,                              2, 4.52, 193, 45.0,                              45
56.71, 1, 2.08, 16,                              0, 44.71, 334,                              2, 4.6, 197, 45.0,                              45
56.79, 1, 2.16, 17,                              0, 44.78, 334,                              2, 4.68, 200, 45.0,                              45
56.87, 1, 2.24, 18,                              0, 44.87, 335,                              2, 4.76, 204, 45.0,                              45
56.95, 1, 2.32, 18,                              0, 44.95, 335,                              2, 4.84, 207, 45.0,                              45
57.03, 1, 2.4, 19,                              0, 45.03, 336,                              2, 4.92, 211, 45.0,                              45
57.11, 1, 2.48, 20,                              0, 45.11, 337,                              2, 5.0, 214, 45.0,                              45
57.19, 1, 2.56, 20,                              0, 45.19, 337,                              2, 5.08, 218, 45.0,                              0
57.27, 1, 2.64, 21,                              0, 45.27, 338,                              2, 5.16, 221, 45.0,                              0
57.35, 1, 2.72, 22,                              0, 45.35, 338,                              2, 5.24, 225, 45.0,                              0
57.43, 1, 2.8, 22,                              0, 45.43, 339,                              2, 5.32, 228, 45.0,                              0
57.51, 1, 2.88, 23,                              0, 45.51, 339,                              2, 5.4, 232, 45.0,                              0
57.59, 1, 2.96, 24,                              0, 45.59, 340,                              2, 5.48, 235, 45.0,                              0
57.67, 1, 3.05, 25,                              0, 45.67, 341,                              2, 5.57, 239, 45.0,                              0
57.77, 1, 3.14, 25,                              0, 45.76, 341,                              2, 5.66, 243, 45.0,                              0
57.86, 1, 3.23, 26,                              0, 45.86, 342,                              2, 5.75, 247, 45.0,                              0
57.94, 1, 3.31, 27,                              0, 45.94, 343,                              2, 5.83, 250, 45.0,                              0
58.04, 1, 3.41, 28,                              0, 46.03, 343,                              2, 5.93, 254, 45.0,                              0
58.12, 1, 3.49, 28,                              0, 46.11, 344,                              2, 6.01, 258, 45.0,                              0
58.2, 1, 3.57, 29,                              0, 46.19, 345,                              2, 6.09, 261, 45.0,                              0
58.28, 1, 3.65, 30,                              0, 46.27, 345,                              2, 6.17, 265, 45.0,                              0
58.36, 1, 3.73, 30,                              0, 46.35, 346,                              2, 6.25, 268, 45.0,                              0
58.44, 1, 3.81, 31,                              0, 46.43, 346,                              2, 6.33, 272, 45.0,                              0
58.52, 1, 3.89, 32,                              0, 46.51, 347,                              2, 6.41, 275, 45.0,                              0
58.6, 1, 3.97, 32,                              0, 46.59, 348,                              2, 6.49, 279, 45.0,                              0
58.68, 1, 4.05, 33,                              0, 46.67, 348,                              2, 6.57, 282, 45.0,                              0
58.76, 1, 4.13, 34,                              0, 46.75, 349,                              2, 6.65, 286, 45.0,                              0
58.83, 1, 4.21, 34,                              0, 46.83, 349,                              2, 6.73, 289, 45.0,                              0
58.91, 1, 4.29, 35,                              0, 46.91, 350,                              2, 6.81, 292, 45.0,                              0
59.01, 1, 4.38, 36,                              0, 47.0, 351,                              2, 6.9, 297, 45.0,                              0
59.1, 1, 4.47, 37,                              0, 47.1, 351,                              2, 6.99, 301, 45.0,                              0
59.2, 1, 4.57, 37,                              0, 47.19, 352,                              2, 7.09, 305, 45.0,                              45
59.28, 1, 4.65, 38,                              0, 47.27, 353,                              2, 7.17, 308, 45.0,                              45
59.36, 1, 4.73, 39,                              0, 47.35, 353,                              2, 7.25, 312, 45.0,                              45
59.45, 1, 4.82, 39,                              0, 47.45, 354,                              2, 7.34, 316, 45.0,                              45
59.53, 1, 4.9, 40,                              0, 47.53, 355,                              2, 7.42, 319, 45.0,                              45
59.63, 1, 5.0, 41,                              0, 47.62, 355,                              2, 7.52, 323, 45.0,                              45
59.71, 1, 5.08, 42,                              0, 47.7, 356,                              2, 7.6, 327, 45.0,                              45
59.79, 1, 5.16, 42,                              0, 47.78, 357,                              2, 7.68, 330, 45.0,                              45
59.88, 1, 5.26, 43,                              0, 47.88, 357,                              2, 7.78, 335, 45.0,                              45
59.98, 1, 5.35, 44,                              0, 47.97, 358,                              2, 7.87, 339, 45.0,                              45
60.07, 1, 5.44, 45,                              0, 48.07, 359,                              2, 7.96, 343, 45.0,                              45
60.15, 1, 5.52, 45,                              0, 48.15, 359,                              2, 8.04, 346, 45.0,                              45
60.25, 1, 5.62, 46,                              0, 48.24, 360,                              2, 8.14, 350, 45.0,                              45
60.33, 1, 5.7, 47,                              0, 48.32, 361,                              2, 8.22, 354, 45.0,                              45
60.42, 1, 5.79, 48,                              0, 48.42, 361,                              2, 8.31, 358, 45.0,                              45
60.5, 1, 5.87, 48,                              0, 48.5, 362,                              2, 8.39, 361, 45.0,                              45
60.6, 1, 5.97, 49,                              0, 48.59, 363,                              2, 8.49, 366, 45.0,                              45
60.68, 1, 6.05, 50,                              0, 48.67, 363,                              2, 8.57, 369, 45.0,                              45
60.76, 1, 6.13, 51,                              0, 48.75, 364,                              2, 8.65, 372, 45.0,                              45
60.84, 1, 6.21, 51,                              0, 48.83, 364,                              2, 8.73, 376, 45.0,                              45
60.92, 1, 6.29, 52,                              0, 48.91, 365,                              2, 8.81, 379, 45.0,                              45
61.01, 1, 6.38, 53,                              0, 49.01, 366,                              2, 8.9, 384, 45.0,                              45
61.09, 1, 6.46, 53,                              0, 49.09, 366,                              2, 8.98, 387, 45.0,                              45
61.17, 1, 6.54, 54,                              0, 49.17, 367,                              2, 9.06, 390, 45.0,                              45
61.25, 1, 6.62, 55,                              0, 49.25, 367,                              2, 9.14, 394, 45.0,                              0
61.35, 1, 6.72, 55,                              0, 49.34, 368,                              2, 9.24, 398, 45.0,                              0
61.44, 1, 6.81, 56,                              0, 49.44, 369,                              2, 9.33, 402, 45.0,                              0
61.52, 1, 6.9, 57,                              0, 49.52, 369,                              2, 9.42, 406, 45.0,                              0
61.62, 1, 6.99, 58,                              0, 49.61, 370,                              2, 9.51, 410, 45.0,                              0
61.7, 1, 7.07, 58,                              0, 49.69, 371,                              2, 9.59, 413, 45.0,                              0
61.78, 1, 7.15, 59,                              0, 49.77, 371,                              2, 9.67, 417, 45.0,                              0
61.86, 1, 7.23, 60,                              0, 49.85, 372,                              2, 9.75, 420, 45.0,                              0
61.94, 1, 7.31, 60,                              0, 49.93, 373,                              2, 9.83, 424, 45.0,                              0
62.01, 1, 7.39, 61,                              0, 50.01, 373,                              2, 9.91, 427, 45.0,                              0
62.09, 1, 7.47, 62,                              0, 50.09, 374,                              2, 9.99, 430, 45.0,                              0
62.19, 1, 7.56, 63,                              0, 50.18, 374,                              2, 10.08, 435, 45.0,                              0
62.28, 1, 7.66, 63,                              0, 50.28, 375,                              2, 10.18, 439, 45.0,                              0
62.37, 1, 7.74, 64,                              0, 50.36, 376,                              2, 10.26, 442, 45.0,                              0
62.45, 1, 7.82, 65,                              0, 50.44, 376,                              2, 10.34, 446, 45.0,                              0
62.53, 1, 7.91, 66,                              0, 50.53, 377,                              2, 10.43, 450, 45.0,                              0
62.63, 1, 8.0, 66,                              0, 50.62, 378,                              2, 10.52, 454, 45.0,                              0
62.72, 1, 8.1, 67,                              0, 50.72, 378,                              2, 10.62, 458, 45.0,                              0
62.82, 1, 8.19, 68,                              0, 50.81, 379,                              2, 10.71, 462, 45.0,                              0
62.91, 1, 8.29, 69,                              0, 50.91, 380,                              2, 10.81, 466, 45.0,                              0
63.0, 1, 8.37, 69,                              0, 50.99, 381,                              2, 10.89, 470, 45.0,                              0
63.08, 1, 8.45, 70,                              0, 51.07, 381,                              2, 10.97, 473, 45.0,                              0
63.16, 1, 8.53, 71,                              0, 51.15, 382,                              2, 11.05, 477, 45.0,                              0
63.24, 1, 8.61, 71,                              0, 51.23, 382,                              2, 11.13, 480, 45.0,                              0
63.32, 1, 8.69, 72,                              0, 51.32, 383,                              2, 11.21, 484, 45.0,                              0
63.42, 1, 8.79, 73,                              1, 0.05, 384,                              2, 11.31, 488, 45.0,                              0
63.5, 1, 8.87, 74,                              1, 0.14, 0,                              2, 11.39, 492, 45.0,                              0
63.6, 1, 8.97, 74,                              1, 0.24, 1,                              2, 11.49, 496, 45.0,                              0
63.68, 1, 9.05, 75,                              1, 0.32, 1,                              2, 11.57, 499, 45.0,                              0
63.78, 1, 9.15, 76,                              1, 0.41, 2,                              2, 11.67, 503, 45.0,                              0
63.86, 1, 9.23, 77,                              1, 0.49, 3,                              2, 11.75, 507, 45.0,                              0
63.94, 1, 9.31, 77,                              1, 0.58, 3,                              2, 11.83, 511, 45.0,                              0
64.03, 1, 9.41, 78,                              1, 0.67, 4,                              2, 11.93, 515, 45.0,                              0
64.12, 1, 9.49, 79,                              1, 0.75, 5,                              2, 12.01, 518, 45.0,                              0
64.2, 1, 9.57, 80,                              1, 0.84, 5,                              2, 12.09, 522, 45.0,                              0
64.28, 1, 9.65, 80,                              1, 0.92, 6,                              2, 12.17, 525, 45.0,                              0
64.36, 1, 9.74, 81,                              1, 1.0, 7,                              2, 12.26, 529, 45.0,                              0
64.46, 1, 9.83, 82,                              1, 1.1, 7,                              2, 12.35, 533, 45.0,                              0
64.54, 1, 9.91, 82,                              1, 1.18, 8,                              2, 12.43, 537, 45.0,                              0
64.62, 1, 10.0, 83,                              1, 1.26, 9,                              2, 12.52, 540, 45.0,                              0
64.72, 1, 10.09, 84,                              1, 1.36, 9,                              2, 12.61, 544, 45.0,                              0
64.8, 1, 10.17, 85,                              1, 1.44, 10,                              2, 12.69, 548, 45.0,                              0
64.89, 1, 10.26, 85,                              1, 1.52, 10,                              2, 12.78, 552, 45.0,                              0
64.97, 1, 10.34, 86,                              1, 1.61, 11,                              2, 12.86, 555, 45.0,                              0
65.05, 1, 10.43, 87,                              1, 1.69, 12,                              2, 12.95, 559, 45.0,                              0
65.15, 1, 10.52, 88,                              1, 1.79, 12,                              2, 13.04, 563, 45.0,                              0
65.24, 1, 10.61, 88,                              1, 1.87, 13,                              2, 13.13, 567, 45.0,                              0
65.32, 1, 10.69, 89,                              1, 1.96, 14,                              2, 13.21, 570, 45.0,                              0
65.42, 1, 10.79, 90,                              1, 2.06, 14,                              2, 13.31, 575, 45.0,                              45
65.5, 1, 10.88, 91,                              1, 2.14, 15,                              2, 13.4, 578, 45.0,                              45
65.6, 1, 10.97, 91,                              1, 2.24, 16,                              2, 13.49, 583, 45.0,                              45
65.69, 1, 11.06, 92,                              1, 2.32, 16,                              2, 13.58, 586, 45.0,                              45
65.77, 1, 11.14, 93,                              1, 2.41, 17,                              2, 13.66, 590, 45.0,                              45
65.87, 1, 11.24, 94,                              1, 2.5, 18,                              2, 13.76, 594, 45.0,                              45
65.95, 1, 11.32, 94,                              1, 2.59, 18,                              2, 13.84, 598, 45.0,                              45
66.03, 1, 11.41, 95,                              1, 2.67, 19,                              2, 13.93, 601, 45.0,                              45
66.13, 1, 11.5, 96,                              1, 2.77, 20,                              2, 14.02, 606, 45.0,                              45
66.21, 1, 11.59, 97,                              1, 2.85, 20,                              2, 14.11, 609, 45.0,                              45
66.3, 1, 11.67, 97,                              1, 2.93, 21,                              2, 14.19, 613, 45.0,                              45
66.38, 1, 11.75, 98,                              1, 3.02, 22,                              2, 14.27, 616, 45.0,                              45
66.46, 1, 11.83, 99,                              1, 3.1, 22,                              2, 14.35, 620, 45.0,                              45
66.54, 1, 11.91, 99,                              1, 3.18, 23,                              2, 14.43, 623, 45.0,                              45
66.62, 1, 11.99, 100,                              1, 3.26, 23,                              2, 14.51, 627, 45.0,                              45
66.72, 1, 12.09, 101,                              1, 3.36, 24,                              2, 14.61, 631, 45.0,                              45
66.8, 1, 12.17, 102,                              1, 3.44, 25,                              2, 14.69, 635, 45.0,                              45
66.88, 1, 12.26, 102,                              1, 3.52, 25,                              2, 14.78, 638, 45.0,                              45
66.98, 1, 12.35, 103,                              1, 3.62, 26,                              2, 14.87, 642, 45.0,                              45
67.07, 1, 12.45, 104,                              1, 3.71, 27,                              2, 14.97, 647, 45.0,                              45
67.17, 1, 12.54, 105,                              1, 3.81, 28,                              2, 15.06, 651, 45.0,                              45
67.27, 1, 12.64, 105,                              1, 3.9, 28,                              2, 15.16, 655, 45.0,                              45
67.35, 1, 12.72, 106,                              1, 3.98, 29,                              2, 15.24, 658, 45.0,                              45
67.43, 1, 12.8, 107,                              1, 4.06, 29,                              2, 15.32, 662, 45.0,                              0
67.51, 1, 12.88, 107,                              1, 4.14, 30,                              2, 15.4, 665, 45.0,                              0
67.59, 1, 12.96, 108,                              1, 4.22, 31,                              2, 15.48, 669, 45.0,                              0
67.67, 1, 13.04, 109,                              1, 4.3, 31,                              2, 15.56, 672, 45.0,                              0
67.76, 1, 13.14, 110,                              1, 4.4, 32,                              2, 15.66, 677, 45.0,                              0
67.86, 1, 13.23, 110,                              1, 4.5, 33,                              2, 15.75, 681, 45.0,                              0
67.95, 1, 13.33, 111,                              1, 4.59, 33,                              2, 15.85, 685, 45.0,                              0
68.05, 1, 13.42, 112,                              1, 4.69, 34,                              2, 15.94, 689, 45.0,                              0
68.14, 1, 13.52, 113,                              1, 4.78, 35,                              2, 16.04, 693, 45.0,                              0
68.24, 1, 13.61, 114,                              1, 4.88, 36,                              2, 16.13, 697, 45.0,                              0
68.33, 1, 13.7, 114,                              1, 4.97, 36,                              2, 16.22, 701, 45.0,                              0
68.43, 1, 13.8, 115,                              1, 5.06, 37,                              2, 16.32, 705, 45.0,                              0
68.52, 1, 13.89, 116,                              1, 5.16, 38,                              2, 16.41, 710, 45.0,                              0
68.6, 1, 13.98, 117,                              1, 5.24, 38,                              2, 16.5, 713, 45.0,                              0
68.68, 1, 14.05, 117,                              1, 5.32, 39,                              2, 16.58, 716, 45.0,                              0
68.78, 1, 14.15, 118,                              1, 5.41, 40,                              2, 16.67, 721, 45.0,                              0
68.86, 1, 14.23, 119,                              1, 5.49, 40,                              2, 16.75, 724, 45.0,                              0
68.94, 1, 14.31, 120,                              1, 5.57, 41,                              2, 16.83, 727, 45.0,                              0
69.02, 1, 14.39, 120,                              1, 5.65, 41,                              2, 16.91, 731, 45.0,                              0
69.1, 1, 14.47, 121,                              1, 5.73, 42,                              2, 16.99, 734, 45.0,                              0
69.17, 1, 14.55, 122,                              1, 5.81, 43,                              2, 17.07, 738, 45.0,                              0
69.25, 1, 14.63, 122,                              1, 5.89, 43,                              2, 17.15, 741, 45.0,                              0
69.35, 1, 14.72, 123,                              1, 5.98, 44,                              2, 17.24, 745, 45.0,                              0
69.43, 1, 14.8, 124,                              1, 6.06, 44,                              2, 17.32, 749, 45.0,                              45
69.52, 1, 14.89, 124,                              1, 6.16, 45,                              2, 17.41, 753, 45.0,                              45
69.6, 1, 14.97, 125,                              1, 6.24, 46,                              2, 17.49, 756, 45.0,                              45
69.68, 1, 15.05, 126,                              1, 6.32, 46,                              2, 17.57, 760, 45.0,                              45
69.76, 1, 15.13, 127,                              1, 6.4, 47,                              2, 17.65, 763, 45.0,                              45
69.85, 1, 15.23, 127,                              1, 6.49, 48,                              2, 17.75, 767, 45.0,                              45
69.95, 1, 15.32, 128,                              1, 6.58, 48,                              2, 17.84, 771, 45.0,                              45
70.04, 1, 15.41, 129,                              1, 6.68, 49,                              2, 17.93, 775, 45.0,                              45
70.14, 1, 15.51, 130,                              1, 6.77, 50,                              2, 18.03, 780, 45.0,                              45
70.22, 1, 15.59, 130,                              1, 6.85, 50,                              2, 18.11, 783, 45.0,                              45
70.3, 1, 15.67, 131,                              1, 6.93, 51,                              2, 18.19, 786, 45.0,                              45
70.38, 1, 15.75, 132,                              1, 7.01, 52,                              2, 18.27, 790, 45.0,                              45
70.46, 1, 15.83, 132,                              1, 7.09, 52,                              2, 18.35, 793, 45.0,                              45
70.53, 1, 15.9, 133,                              1, 7.17, 53,                              2, 18.43, 797, 45.0,                              45
70.63, 1, 16.0, 134,                              1, 7.26, 53,                              2, 18.52, 801, 45.0,                              45
70.71, 1, 16.08, 134,                              1, 7.34, 54,                              2, 18.6, 804, 45.0,                              45
70.79, 1, 16.16, 135,                              1, 7.42, 55,                              2, 18.68, 808, 45.0,                              45
70.86, 1, 16.24, 136,                              1, 7.5, 55,                              2, 18.76, 811, 45.0,                              45
70.96, 1, 16.33, 137,                              1, 7.59, 56,                              2, 18.85, 815, 45.0,                              45
71.04, 1, 16.41, 137,                              1, 7.67, 56,                              2, 18.93, 819, 45.0,                              45
71.12, 1, 16.49, 138,                              1, 7.75, 57,                              2, 19.01, 822, 45.0,                              45
71.19, 1, 16.57, 139,                              1, 7.83, 58,                              2, 19.09, 825, 45.0,                              45
71.29, 1, 16.66, 139,                              1, 7.92, 58,                              2, 19.18, 829, 45.0,                              45
71.37, 1, 16.74, 140,                              1, 8.0, 59,                              2, 19.26, 833, 45.0,                              45
71.45, 1, 16.82, 141,                              1, 8.08, 60,                              2, 19.34, 836, 45.0,                              0
71.53, 1, 16.9, 141,                              1, 8.16, 60,                              2, 19.42, 840, 45.0,                              0
71.6, 1, 16.97, 142,                              1, 8.24, 61,                              2, 19.49, 843, 45.0,                              0
71.68, 1, 17.05, 143,                              1, 8.32, 61,                              2, 19.57, 847, 45.0,                              0
71.76, 1, 17.13, 143,                              1, 8.4, 62,                              2, 19.65, 850, 45.0,                              0
71.84, 1, 17.21, 144,                              1, 8.48, 63,                              2, 19.73, 854, 45.0,                              0
71.92, 1, 17.29, 145,                              1, 8.56, 63,                              2, 19.81, 857, 45.0,                              0
72.0, 1, 17.37, 145,                              1, 8.63, 64,                              2, 19.89, 860, 45.0,                              0
72.09, 1, 17.46, 146,                              1, 8.73, 64,                              2, 19.98, 864, 45.0,                              0
72.17, 1, 17.54, 147,                              1, 8.81, 65,                              3, 0.05, 868, 67.5,                              0
72.25, 1, 17.62, 148,                              1, 8.89, 66,                              3, 0.13, 3, 67.5,                              0
72.33, 1, 17.7, 148,                              1, 8.97, 66,                              3, 0.22, 6, 67.5,                              0
72.41, 1, 17.78, 149,                              1, 9.05, 67,                              3, 0.3, 10, 67.5,                              0
72.49, 1, 17.86, 150,                              1, 9.13, 67,                              3, 0.38, 13, 67.5,                              0
72.57, 1, 17.94, 150,                              1, 9.21, 68,                              3, 0.46, 17, 67.5,                              0
72.65, 1, 18.02, 151,                              1, 9.29, 69,                              3, 0.54, 20, 67.5,                              0
72.73, 1, 18.1, 152,                              1, 9.37, 69,                              3, 0.62, 24, 67.5,                              0
72.83, 1, 18.2, 152,                              1, 9.46, 70,                              3, 0.71, 28, 67.5,                              0
72.91, 1, 18.28, 153,                              1, 9.54, 70,                              3, 0.79, 31, 67.5,                              0
73.0, 1, 18.37, 154,                              1, 9.64, 71,                              3, 0.89, 36, 67.5,                              0
73.08, 1, 18.45, 155,                              1, 9.72, 72,                              3, 0.97, 39, 67.5,                              0
73.18, 1, 18.55, 155,                              1, 9.81, 73,                              3, 1.06, 43, 67.5,                              0
73.26, 1, 18.63, 156,                              1, 9.89, 73,                              3, 1.14, 47, 67.5,                              0
73.34, 1, 18.71, 157,                              1, 9.98, 74,                              3, 1.22, 50, 67.5,                              0
73.42, 1, 18.79, 157,                              1, 10.06, 74,                              3, 1.3, 54, 67.5,                              0
73.5, 1, 18.87, 158,                              1, 10.14, 75,                              3, 1.38, 57, 67.5,                              0
73.59, 1, 18.97, 159,                              1, 10.23, 76,                              3, 1.48, 61, 67.5,                              0
73.69, 1, 19.06, 160,                              1, 10.32, 76,                              3, 1.57, 65, 67.5,                              0
73.77, 1, 19.14, 160,                              1, 10.41, 77,                              3, 1.65, 69, 67.5,                              0
73.85, 1, 19.22, 161,                              1, 10.48, 78,                              3, 1.73, 72, 67.5,                              0
73.93, 1, 19.3, 162,                              1, 10.56, 78,                              3, 1.81, 76, 67.5,                              0
74.01, 1, 19.38, 162,                              1, 10.64, 79,                              3, 1.89, 79, 67.5,                              0
74.08, 1, 19.46, 163,                              1, 10.72, 79,                              3, 1.97, 82, 67.5,                              0
